iso3c,iso2c,birth_death,date,ctrl_corrup,gdp_percapita_ppp,health_exp,labor,population,rule_of_law,smoke_female,smoke_male,womens_rights
ARB,1A,25.9277663555677,2016,<NA>,15500.530522791,<NA>,20.5324153148356,406452690,<NA>,2.05483573951731,39.5645505559173,10.6864743196235
ARB,1A,26.4311997768795,2015,<NA>,15342.7664815432,510.869802569178,20.5579016077486,398304960,<NA>,2.15797360632257,39.0396816471684,10.4862857142857
ARB,1A,26.8605049096711,2014,<NA>,15199.008915234,477.568503980836,20.4869766459005,390043028,<NA>,2.22342797274926,38.4377821067591,8.35931558935361
ARB,1A,27.1905019029579,2013,<NA>,15174.1017030436,418.990460381491,20.5936432467929,381702086,<NA>,2.2810456262156,37.8570596912876,<NA>
ARB,1A,27.4125830401334,2012,<NA>,15056.3167657386,368.2079545665,20.4850600091716,373306993,<NA>,2.39918554343433,37.25422300259,7.35745856353591
ARB,1A,27.5321562195997,2011,<NA>,14444.8779242408,352.806770265564,20.3528858300739,364895878,<NA>,2.45304923859464,36.8584743874274,<NA>
ARB,1A,27.5643174741148,2010,<NA>,14354.3799160635,334.06824633313,20.46557684119,356508908,<NA>,<NA>,<NA>,7.83893129770992
ARB,1A,27.5357050946351,2009,<NA>,14025.5086414544,373.674810778727,20.5531990810428,348145094,<NA>,<NA>,<NA>,<NA>
ARB,1A,27.4866391392019,2008,<NA>,14232.6911805521,280.544683703386,20.7475036730976,339825483,<NA>,<NA>,<NA>,8.02759295499022
ARB,1A,27.4718840716453,2007,<NA>,13778.1619593724,279.80518340238,20.8007792937883,331653797,<NA>,<NA>,<NA>,<NA>
ARB,1A,27.4795897856439,2006,<NA>,13501.9249324909,258.054433820551,20.4624318491779,323773264,<NA>,<NA>,<NA>,<NA>
ARB,1A,27.5325044590556,2005,<NA>,13021.910851879,235.420425734614,20.3943773980021,316264728,<NA>,3.52414986270161,34.0689091090068,7.02745490981964
ARB,1A,27.6374699635931,2004,<NA>,12611.0641593229,237.077131275725,20.3619268714,309162029,<NA>,<NA>,<NA>,<NA>
ARB,1A,27.78306275696,2003,<NA>,11806.8696205854,228.161150383574,20.2499843819979,302434519,<NA>,<NA>,<NA>,<NA>
ARB,1A,27.9680693633266,2002,<NA>,11550.8304258836,236.772438980634,20.0352994464459,296026575,<NA>,<NA>,<NA>,<NA>
ARB,1A,28.200407392536,2001,<NA>,11729.4147061829,235.725436839045,20.3555516728049,289850357,<NA>,<NA>,<NA>,<NA>
ARB,1A,28.4988599059346,2000,<NA>,11768.4724519229,206.544462001232,20.2652276932751,283832016,<NA>,5.26712770601504,32.0080668364149,<NA>
ARB,1A,28.8745670816558,1999,<NA>,11436.0178841868,<NA>,20.1387493242111,277962869,<NA>,<NA>,<NA>,<NA>
ARB,1A,29.3375510090787,1998,<NA>,11406.9085329508,<NA>,19.763211178133,272235146,<NA>,<NA>,<NA>,<NA>
ARB,1A,29.8843022207159,1997,<NA>,11027.7425357306,<NA>,19.7926501337474,266575075,<NA>,<NA>,<NA>,<NA>
ARB,1A,30.5075385370556,1996,<NA>,10809.8898652992,<NA>,19.9043966399436,260843462,<NA>,<NA>,<NA>,<NA>
ARB,1A,31.207860704459,1995,<NA>,10574.040225005,<NA>,19.9230023010794,255029671,<NA>,<NA>,<NA>,<NA>
ARB,1A,32.0476381805949,1994,<NA>,10611.0686328752,<NA>,19.9341505674685,247435930,<NA>,<NA>,<NA>,<NA>
ARB,1A,32.8810522805104,1993,<NA>,10567.040514119,<NA>,19.6947618982393,241286091,<NA>,<NA>,<NA>,<NA>
ARB,1A,33.7447300249549,1992,<NA>,10523.1405636913,<NA>,19.5884103454315,235037179,<NA>,<NA>,<NA>,<NA>
ARB,1A,34.5080416232487,1991,<NA>,10206.6986340068,<NA>,19.5593714669441,230829868,<NA>,<NA>,<NA>,<NA>
ARB,1A,35.3689007968552,1990,<NA>,10450.2085420709,<NA>,19.5078772681989,224735446,<NA>,<NA>,<NA>,<NA>
ARB,1A,36.1303557149137,1989,<NA>,<NA>,<NA>,<NA>,216787402,<NA>,<NA>,<NA>,<NA>
ARB,1A,36.9495788510544,1988,<NA>,<NA>,<NA>,<NA>,210844771,<NA>,<NA>,<NA>,<NA>
ARB,1A,37.726845689179,1987,<NA>,<NA>,<NA>,<NA>,204942549,<NA>,<NA>,<NA>,<NA>
ARB,1A,38.4478834565223,1986,<NA>,<NA>,<NA>,<NA>,199093767,<NA>,<NA>,<NA>,<NA>
ARB,1A,39.100610228112,1985,<NA>,<NA>,<NA>,<NA>,193310301,<NA>,<NA>,<NA>,<NA>
ARB,1A,39.680014820227,1984,<NA>,<NA>,<NA>,<NA>,187610756,<NA>,<NA>,<NA>,<NA>
ARB,1A,40.1932396727936,1983,<NA>,<NA>,<NA>,<NA>,182005827,<NA>,<NA>,<NA>,<NA>
ARB,1A,40.6492102330916,1982,<NA>,<NA>,<NA>,<NA>,176490084,<NA>,<NA>,<NA>,<NA>
ARB,1A,41.054245933367,1981,<NA>,<NA>,<NA>,<NA>,171051950,<NA>,<NA>,<NA>,<NA>
ARB,1A,41.4159025931277,1980,<NA>,<NA>,<NA>,<NA>,165689490,<NA>,<NA>,<NA>,<NA>
ARB,1A,41.7410817354551,1979,<NA>,<NA>,<NA>,<NA>,160392488,<NA>,<NA>,<NA>,<NA>
ARB,1A,42.0394982257289,1978,<NA>,<NA>,<NA>,<NA>,155183724,<NA>,<NA>,<NA>,<NA>
ARB,1A,42.3222494586968,1977,<NA>,<NA>,<NA>,<NA>,150133054,<NA>,<NA>,<NA>,<NA>
ARB,1A,42.6016151554955,1976,<NA>,<NA>,<NA>,<NA>,145332378,<NA>,<NA>,<NA>,<NA>
ARB,1A,42.8930643141358,1975,<NA>,<NA>,<NA>,<NA>,140843298,<NA>,<NA>,<NA>,<NA>
ARB,1A,43.2097598678216,1974,<NA>,<NA>,<NA>,<NA>,136696761,<NA>,<NA>,<NA>,<NA>
ARB,1A,43.5551275623382,1973,<NA>,<NA>,<NA>,<NA>,132863416,<NA>,<NA>,<NA>,<NA>
ARB,1A,43.9268121231498,1972,<NA>,<NA>,<NA>,<NA>,129269375,<NA>,<NA>,<NA>,<NA>
ARB,1A,44.3196637394572,1971,<NA>,<NA>,<NA>,<NA>,125807419,<NA>,<NA>,<NA>,<NA>
ARB,1A,44.7232369713833,1970,<NA>,<NA>,<NA>,<NA>,122398374,<NA>,<NA>,<NA>,<NA>
ARB,1A,45.1248323560266,1969,<NA>,<NA>,<NA>,<NA>,119016542,<NA>,<NA>,<NA>,<NA>
ARB,1A,45.5107385003125,1968,<NA>,<NA>,<NA>,<NA>,115680165,<NA>,<NA>,<NA>,<NA>
ARB,1A,45.8711481262205,1967,<NA>,<NA>,<NA>,<NA>,112406932,<NA>,<NA>,<NA>,<NA>
ARB,1A,46.2026918139591,1966,<NA>,<NA>,<NA>,<NA>,109230593,<NA>,<NA>,<NA>,<NA>
ARB,1A,46.5022287901459,1965,<NA>,<NA>,<NA>,<NA>,106174988,<NA>,<NA>,<NA>,<NA>
ARB,1A,46.770213937582,1964,<NA>,<NA>,<NA>,<NA>,103239902,<NA>,<NA>,<NA>,<NA>
ARB,1A,47.0147857111401,1963,<NA>,<NA>,<NA>,<NA>,100411076,<NA>,<NA>,<NA>,<NA>
ARB,1A,47.2454961208732,1962,<NA>,<NA>,<NA>,<NA>,97682294,<NA>,<NA>,<NA>,<NA>
ARB,1A,47.4680248630807,1961,<NA>,<NA>,<NA>,<NA>,95044497,<NA>,<NA>,<NA>,<NA>
ARB,1A,47.689955493918,1960,<NA>,<NA>,<NA>,<NA>,92490932,<NA>,<NA>,<NA>,<NA>
CSS,S3,16.4835250079105,2016,<NA>,14461.092616184,<NA>,42.3772159853408,7245472,<NA>,<NA>,<NA>,19.1301507537688
CSS,S3,16.6876731309567,2015,<NA>,14864.9381424412,519.176897604745,42.3765355618238,7204948,<NA>,<NA>,<NA>,16.9924528301887
CSS,S3,16.8297001641595,2014,<NA>,14769.3588440884,455.985424721501,42.4976396176285,7162679,<NA>,<NA>,<NA>,15.1367149758454
CSS,S3,17.0633068877596,2013,<NA>,14768.9184555757,456.060903167546,42.4490830215307,7118888,<NA>,<NA>,<NA>,<NA>
CSS,S3,17.2429054230423,2012,<NA>,14698.127381681,409.05727444841,42.3247819662512,7074129,<NA>,<NA>,<NA>,14.6165094339623
CSS,S3,17.4220170857217,2011,<NA>,14601.7363050196,397.517129924888,42.2282498878375,7029022,<NA>,<NA>,<NA>,<NA>
CSS,S3,17.5556462178754,2010,<NA>,14540.0796092736,394.199752684613,42.0864972042169,6984096,<NA>,<NA>,<NA>,15.7744565217391
CSS,S3,17.7854636534735,2009,<NA>,14409.1598691863,398.641865732069,41.9054423343695,6939534,<NA>,<NA>,<NA>,<NA>
CSS,S3,17.9730305151723,2008,<NA>,15016.6615069877,349.259992512156,42.0423917237771,6895315,<NA>,<NA>,<NA>,23.0792899408284
CSS,S3,18.1695718667057,2007,<NA>,14869.3453048842,335.247103777577,41.8585223572056,6851221,<NA>,<NA>,<NA>,<NA>
CSS,S3,18.3453239579036,2006,<NA>,14475.9575221255,310.870040755357,41.9168014465014,6806838,<NA>,<NA>,<NA>,<NA>
CSS,S3,18.6200477566782,2005,<NA>,13589.156681216,284.959769190952,41.7347436134162,6761932,<NA>,<NA>,<NA>,17.9523076923077
CSS,S3,18.895847808048,2004,<NA>,13184.5580279078,276.970187487558,41.4197191665543,6716373,<NA>,<NA>,<NA>,<NA>
CSS,S3,19.2126970144564,2003,<NA>,12701.1052062609,249.219858598718,41.1068558535409,6670276,<NA>,<NA>,<NA>,<NA>
CSS,S3,19.5112391501726,2002,<NA>,11989.0482287543,246.53073073142,40.7933176826829,6623792,<NA>,<NA>,<NA>,<NA>
CSS,S3,19.9478930063652,2001,<NA>,11601.1051308058,212.92611114019,40.5951469921949,6577216,<NA>,<NA>,<NA>,<NA>
CSS,S3,20.3907501228638,2000,<NA>,11424.4038675645,226.903346417017,40.4192968041652,6530691,<NA>,<NA>,<NA>,<NA>
CSS,S3,20.8318443119648,1999,<NA>,11110.0577759613,<NA>,40.4956308286331,6484510,<NA>,<NA>,<NA>,<NA>
CSS,S3,21.2204149463504,1998,<NA>,10743.6105764496,<NA>,40.4982119511098,6438587,<NA>,<NA>,<NA>,<NA>
CSS,S3,21.7045079722592,1997,<NA>,10519.8484710928,<NA>,40.8856023346586,6392040,<NA>,<NA>,<NA>,<NA>
CSS,S3,22.0955903677722,1996,<NA>,10271.7299264099,<NA>,41.2779315684912,6343683,<NA>,<NA>,<NA>,<NA>
CSS,S3,22.5478603795348,1995,<NA>,10015.4502129608,<NA>,41.2840249720602,6292827,<NA>,<NA>,<NA>,<NA>
CSS,S3,22.9725194124531,1994,<NA>,9798.87460503717,<NA>,41.4649238146802,6238576,<NA>,<NA>,<NA>,<NA>
CSS,S3,23.4116620077311,1993,<NA>,9616.71950392049,<NA>,41.3621783967617,6181538,<NA>,<NA>,<NA>,<NA>
CSS,S3,23.8334248859251,1992,<NA>,9427.90059486091,<NA>,41.3402835107406,6124265,<NA>,<NA>,<NA>,<NA>
CSS,S3,24.3000944617376,1991,<NA>,9504.23016359623,<NA>,41.474844768386,6070204,<NA>,<NA>,<NA>,<NA>
CSS,S3,24.7603347352686,1990,<NA>,9387.69375964065,<NA>,39.9860753535017,6021614,<NA>,<NA>,<NA>,<NA>
CSS,S3,25.2875475736059,1989,<NA>,<NA>,<NA>,<NA>,5979907,<NA>,<NA>,<NA>,<NA>
CSS,S3,25.845720135104,1988,<NA>,<NA>,<NA>,<NA>,5943661,<NA>,<NA>,<NA>,<NA>
CSS,S3,26.4213856232799,1987,<NA>,<NA>,<NA>,<NA>,5908886,<NA>,<NA>,<NA>,<NA>
CSS,S3,27.0549396391029,1986,<NA>,<NA>,<NA>,<NA>,5870023,<NA>,<NA>,<NA>,<NA>
CSS,S3,27.6222533828881,1985,<NA>,<NA>,<NA>,<NA>,5823242,<NA>,<NA>,<NA>,<NA>
CSS,S3,28.0226449560834,1984,<NA>,<NA>,<NA>,<NA>,5766957,<NA>,<NA>,<NA>,<NA>
CSS,S3,28.4129939288982,1983,<NA>,<NA>,<NA>,<NA>,5702754,<NA>,<NA>,<NA>,<NA>
CSS,S3,28.668056034078,1982,<NA>,<NA>,<NA>,<NA>,5633661,<NA>,<NA>,<NA>,<NA>
CSS,S3,28.7531312925488,1981,<NA>,<NA>,<NA>,<NA>,5564200,<NA>,<NA>,<NA>,<NA>
CSS,S3,28.8388057758475,1980,<NA>,<NA>,<NA>,<NA>,5497756,<NA>,<NA>,<NA>,<NA>
CSS,S3,28.822278486325,1979,<NA>,<NA>,<NA>,<NA>,5435143,<NA>,<NA>,<NA>,<NA>
CSS,S3,28.9059125022115,1978,<NA>,<NA>,<NA>,<NA>,5375393,<NA>,<NA>,<NA>,<NA>
CSS,S3,29.09804330309,1977,<NA>,<NA>,<NA>,<NA>,5317542,<NA>,<NA>,<NA>,<NA>
CSS,S3,29.3762870952852,1976,<NA>,<NA>,<NA>,<NA>,5260062,<NA>,<NA>,<NA>,<NA>
CSS,S3,29.802271777469,1975,<NA>,<NA>,<NA>,<NA>,5201705,<NA>,<NA>,<NA>,<NA>
CSS,S3,30.3670591304484,1974,<NA>,<NA>,<NA>,<NA>,5142246,<NA>,<NA>,<NA>,<NA>
CSS,S3,30.9951954142865,1973,<NA>,<NA>,<NA>,<NA>,5082049,<NA>,<NA>,<NA>,<NA>
CSS,S3,31.6748409829712,1972,<NA>,<NA>,<NA>,<NA>,5021359,<NA>,<NA>,<NA>,<NA>
CSS,S3,32.2527566921652,1971,<NA>,<NA>,<NA>,<NA>,4960647,<NA>,<NA>,<NA>,<NA>
CSS,S3,32.7777417637216,1970,<NA>,<NA>,<NA>,<NA>,4900059,<NA>,<NA>,<NA>,<NA>
CSS,S3,33.7004835847163,1969,<NA>,<NA>,<NA>,<NA>,4839881,<NA>,<NA>,<NA>,<NA>
CSS,S3,34.5228142885505,1968,<NA>,<NA>,<NA>,<NA>,4779624,<NA>,<NA>,<NA>,<NA>
CSS,S3,35.4074198591341,1967,<NA>,<NA>,<NA>,<NA>,4718167,<NA>,<NA>,<NA>,<NA>
CSS,S3,36.3278147376769,1966,<NA>,<NA>,<NA>,<NA>,4653919,<NA>,<NA>,<NA>,<NA>
CSS,S3,37.244729937102,1965,<NA>,<NA>,<NA>,<NA>,4585777,<NA>,<NA>,<NA>,<NA>
CSS,S3,38.1107635122142,1964,<NA>,<NA>,<NA>,<NA>,4513246,<NA>,<NA>,<NA>,<NA>
CSS,S3,38.8793901032091,1963,<NA>,<NA>,<NA>,<NA>,4436804,<NA>,<NA>,<NA>,<NA>
CSS,S3,39.515278690529,1962,<NA>,<NA>,<NA>,<NA>,4357746,<NA>,<NA>,<NA>,<NA>
CSS,S3,39.9935803313683,1961,<NA>,<NA>,<NA>,<NA>,4277802,<NA>,<NA>,<NA>,<NA>
CSS,S3,40.3075137590189,1960,<NA>,<NA>,<NA>,<NA>,4198307,<NA>,<NA>,<NA>,<NA>
CEB,B8,9.98166060732093,2016,<NA>,25251.5037266693,<NA>,45.1988419631063,102994343,<NA>,25.0851372508687,36.1958823326625,25.6743169398907
CEB,B8,9.85008896910799,2015,<NA>,24420.3054887909,1228.87831679838,45.2343001041394,103257751,<NA>,25.3411556111297,36.8166233344573,23.4445714285714
CEB,B8,9.87696009917429,2014,<NA>,23472.9595810196,1193.82935702337,45.2845924933591,103496179,<NA>,25.662453634816,37.3527508548385,18.9319526627219
CEB,B8,9.63832192953901,2013,<NA>,22744.5951595586,1157.98146567969,45.2813034493716,103713726,<NA>,26.077758032890902,38.0282873802518,<NA>
CEB,B8,9.97663319700431,2012,<NA>,22363.1518986004,<NA>,45.3075781487888,103935318,<NA>,26.4323904978767,38.5922029991421,16.4890243902439
CEB,B8,9.97322278608419,2011,<NA>,22150.803143728,<NA>,45.233375481908,104174038,<NA>,26.7760757708773,39.2839257484488,<NA>
CEB,B8,10.5433297981963,2010,<NA>,21378.6133877263,<NA>,45.1765741552491,104543801,<NA>,27.2142811078128,39.838391203334,15.4188571428571
CEB,B8,10.7817448924069,2009,<NA>,20974.6956294995,<NA>,45.0903070492214,104924372,<NA>,<NA>,<NA>,<NA>
CEB,B8,10.7440527669635,2008,<NA>,21676.957293817,<NA>,45.0197161081119,105126686,<NA>,<NA>,<NA>,18.9494252873563
CEB,B8,10.2066719949686,2007,<NA>,20771.0587335512,<NA>,45.14035431445,105504531,<NA>,<NA>,<NA>,<NA>
CEB,B8,9.95773382980054,2006,<NA>,19447.6324238276,<NA>,45.3329210774278,105901322,<NA>,<NA>,<NA>,<NA>
CEB,B8,9.76042835383648,2005,<NA>,18196.0007493874,<NA>,45.3827288207869,106173766,<NA>,29.3710909681666,43.5588691834296,14.5198924731183
CEB,B8,9.49896425826222,2004,<NA>,17302.6125810853,<NA>,45.5385459059212,106466116,<NA>,<NA>,<NA>,<NA>
CEB,B8,9.28368711997276,2003,<NA>,16321.5663902349,<NA>,45.6826740445606,106760768,<NA>,<NA>,<NA>,<NA>
CEB,B8,9.27668116898667,2002,<NA>,15568.9639701422,<NA>,45.7633449330492,107097577,<NA>,<NA>,<NA>,<NA>
CEB,B8,9.43658375605827,2001,<NA>,14936.2661647555,<NA>,46.0159919035165,107800399,<NA>,<NA>,<NA>,<NA>
CEB,B8,9.77091608949588,2000,<NA>,14404.074015337,<NA>,45.926283053222,108405522,<NA>,31.9459257914382,47.792641536404,<NA>
CEB,B8,9.71233309686425,1999,<NA>,13760.9324641309,<NA>,45.7662699800154,109102354,<NA>,<NA>,<NA>,<NA>
CEB,B8,9.8326577152121,1998,<NA>,13488.2528639088,<NA>,45.6116597658209,109207205,<NA>,<NA>,<NA>,<NA>
CEB,B8,10.1242040320944,1997,<NA>,13115.0945058994,<NA>,45.571605930386,109459093,<NA>,<NA>,<NA>,<NA>
CEB,B8,10.3257837664081,1996,<NA>,12748.5747629809,<NA>,45.5137685981081,109563097,<NA>,<NA>,<NA>,<NA>
CEB,B8,10.5176052604993,1995,<NA>,12187.6938133829,<NA>,45.6693598387867,109913216,<NA>,<NA>,<NA>,<NA>
CEB,B8,11.3266499096479,1994,<NA>,11510.9820506457,<NA>,45.8405817432835,110019570,<NA>,<NA>,<NA>,<NA>
CEB,B8,11.8182135164431,1993,<NA>,11050.1708238178,<NA>,45.8699901594286,110081461,<NA>,<NA>,<NA>,<NA>
CEB,B8,12.2789614806645,1992,<NA>,10885.8328433645,<NA>,45.9106423179452,110005636,<NA>,<NA>,<NA>,<NA>
CEB,B8,13.0143880650767,1991,<NA>,11102.0867983008,<NA>,45.8955761296617,110290445,<NA>,<NA>,<NA>,<NA>
CEB,B8,13.5485808991694,1990,<NA>,12257.9274358496,<NA>,45.9318621124565,110745760,<NA>,<NA>,<NA>,<NA>
CEB,B8,14.245516019746301,1989,<NA>,<NA>,<NA>,<NA>,110801380,<NA>,<NA>,<NA>,<NA>
CEB,B8,14.7699949135653,1988,<NA>,<NA>,<NA>,<NA>,110688533,<NA>,<NA>,<NA>,<NA>
CEB,B8,15.0460266836681,1987,<NA>,<NA>,<NA>,<NA>,110296680,<NA>,<NA>,<NA>,<NA>
CEB,B8,15.4312492846878,1986,<NA>,<NA>,<NA>,<NA>,109847148,<NA>,<NA>,<NA>,<NA>
CEB,B8,15.7790721433307,1985,<NA>,<NA>,<NA>,<NA>,109360296,<NA>,<NA>,<NA>,<NA>
CEB,B8,16.005342984878,1984,<NA>,<NA>,<NA>,<NA>,108853181,<NA>,<NA>,<NA>,<NA>
CEB,B8,16.0611209192325,1983,<NA>,<NA>,<NA>,<NA>,108326895,<NA>,<NA>,<NA>,<NA>
CEB,B8,16.2561598878078,1982,<NA>,<NA>,<NA>,<NA>,107770794,<NA>,<NA>,<NA>,<NA>
CEB,B8,16.5587166544473,1981,<NA>,<NA>,<NA>,<NA>,107187982,<NA>,<NA>,<NA>,<NA>
CEB,B8,17.1597545101739,1980,<NA>,<NA>,<NA>,<NA>,106564905,<NA>,<NA>,<NA>,<NA>
CEB,B8,17.7260285071194,1979,<NA>,<NA>,<NA>,<NA>,105924838,<NA>,<NA>,<NA>,<NA>
CEB,B8,17.8084320915558,1978,<NA>,<NA>,<NA>,<NA>,105304312,<NA>,<NA>,<NA>,<NA>
CEB,B8,18.133738344758,1977,<NA>,<NA>,<NA>,<NA>,104589313,<NA>,<NA>,<NA>,<NA>
CEB,B8,18.449086269851,1976,<NA>,<NA>,<NA>,<NA>,103770134,<NA>,<NA>,<NA>,<NA>
CEB,B8,18.4434635039796,1975,<NA>,<NA>,<NA>,<NA>,102862489,<NA>,<NA>,<NA>,<NA>
CEB,B8,18.4552602373156,1974,<NA>,<NA>,<NA>,<NA>,101946256,<NA>,<NA>,<NA>,<NA>
CEB,B8,17.3506962350539,1973,<NA>,<NA>,<NA>,<NA>,101120519,<NA>,<NA>,<NA>,<NA>
CEB,B8,17.023574819663,1972,<NA>,<NA>,<NA>,<NA>,100363597,<NA>,<NA>,<NA>,<NA>
CEB,B8,17.0072386457417,1971,<NA>,<NA>,<NA>,<NA>,99638983,<NA>,<NA>,<NA>,<NA>
CEB,B8,17.0966318198479,1970,<NA>,<NA>,<NA>,<NA>,99133296,<NA>,<NA>,<NA>,<NA>
CEB,B8,17.4518894671049,1969,<NA>,<NA>,<NA>,<NA>,98602140,<NA>,<NA>,<NA>,<NA>
CEB,B8,18.0193538380355,1968,<NA>,<NA>,<NA>,<NA>,97882394,<NA>,<NA>,<NA>,<NA>
CEB,B8,17.9400517151123,1967,<NA>,<NA>,<NA>,<NA>,97043587,<NA>,<NA>,<NA>,<NA>
CEB,B8,15.5630235936267,1966,<NA>,<NA>,<NA>,<NA>,96148635,<NA>,<NA>,<NA>,<NA>
CEB,B8,15.9367958249947,1965,<NA>,<NA>,<NA>,<NA>,95447065,<NA>,<NA>,<NA>,<NA>
CEB,B8,16.5046032130094,1964,<NA>,<NA>,<NA>,<NA>,94722599,<NA>,<NA>,<NA>,<NA>
CEB,B8,16.9941914183028,1963,<NA>,<NA>,<NA>,<NA>,93845749,<NA>,<NA>,<NA>,<NA>
CEB,B8,17.2041249395661,1962,<NA>,<NA>,<NA>,<NA>,93014890,<NA>,<NA>,<NA>,<NA>
CEB,B8,18.1079412466031,1961,<NA>,<NA>,<NA>,<NA>,92237118,<NA>,<NA>,<NA>,<NA>
CEB,B8,19.1174351291049,1960,<NA>,<NA>,<NA>,<NA>,91401583,<NA>,<NA>,<NA>,<NA>
EAR,V2,20.8797871049374,2016,<NA>,8556.41667762129,<NA>,31.2595989358174,3170657660,<NA>,3.29169393468148,30.8330798014754,15.8018023385715
EAR,V2,21.2127626491066,2015,<NA>,8257.16405430129,189.258377964988,30.9812079633524,3127578757,<NA>,3.43713816475087,31.2269764781232,15.8795422031474
EAR,V2,21.5406737634071,2014,<NA>,7976.47672890965,174.827222292551,30.867367828636,3084236443,<NA>,3.63916223504353,31.507941557113,15.2828673835125
EAR,V2,21.8668103301352,2013,<NA>,7734.6565263111,163.119418597514,30.7782443920626,3040700765,<NA>,3.837104416699,31.9755341854089,<NA>
EAR,V2,22.1943431240819,2012,<NA>,7506.75297313151,152.956850550975,30.6855215582008,2997066325,<NA>,4.06570961310694,32.3600030148745,14.9371510379384
EAR,V2,22.5472899944017,2011,<NA>,7301.14980923302,143.717375261272,30.7711297272329,2953406021,<NA>,4.28093506408151,32.7986971652342,<NA>
EAR,V2,22.9146267971781,2010,<NA>,7050.08099649704,118.563226804467,30.8700049331318,2909410986,<NA>,4.5688745799119,33.3238359795588,13.8764917325665
EAR,V2,23.2786052613278,2009,<NA>,6699.73481793334,130.379870214676,31.1086553820996,2865439651,<NA>,<NA>,<NA>,<NA>
EAR,V2,23.6411924530572,2008,<NA>,6669.21398895911,113.531666644172,31.3110901239616,2821797496,<NA>,<NA>,<NA>,14.1685401459854
EAR,V2,23.9935596030331,2007,<NA>,6526.18296601017,108.732816674369,31.5883670339791,2778276175,<NA>,<NA>,<NA>,<NA>
EAR,V2,24.3402186874368,2006,<NA>,6221.02318585005,98.6974384102913,31.8317734787285,2734859659,<NA>,<NA>,<NA>,<NA>
EAR,V2,24.6986509759012,2005,<NA>,5937.28420314462,85.1367376125896,32.0398317124922,2691528375,<NA>,6.15999646364094,35.9765054727681,12.3106811145511
EAR,V2,25.0717734037511,2004,<NA>,5665.46790160728,79.7904276673996,31.8098650209596,2648271523,<NA>,<NA>,<NA>,<NA>
EAR,V2,25.4349357579668,2003,<NA>,5404.44037624821,76.130201906524,31.6296257208381,2605067367,<NA>,<NA>,<NA>,<NA>
EAR,V2,25.8255868664968,2002,<NA>,5210.73236640015,55.0330645793931,31.456858496933,2561812502,<NA>,<NA>,<NA>,<NA>
EAR,V2,26.2124363021849,2001,<NA>,5183.63665914492,56.1400924324023,31.276781328445,2518353223,<NA>,<NA>,<NA>,<NA>
EAR,V2,26.6301215188781,2000,<NA>,5193.4794402186,51.553228694775,31.0656677592731,2474600589,<NA>,8.49677992763226,39.3400677621058,<NA>
EAR,V2,27.0660914784337,1999,<NA>,5061.69730110727,<NA>,31.0808819582409,2430487146,<NA>,<NA>,<NA>,<NA>
EAR,V2,27.525135424007,1998,<NA>,5036.18012719816,<NA>,30.9927733819206,2386184548,<NA>,<NA>,<NA>,<NA>
EAR,V2,28.0166836440025,1997,<NA>,5040.11708915769,<NA>,30.9237337022338,2341634408,<NA>,<NA>,<NA>,<NA>
EAR,V2,28.5315749442666,1996,<NA>,4921.95976631785,<NA>,30.8225838019377,2297015199,<NA>,<NA>,<NA>,<NA>
EAR,V2,29.084359589945,1995,<NA>,4747.21534436405,<NA>,30.7674043492597,2252578506,<NA>,<NA>,<NA>,<NA>
EAR,V2,29.6452024060451,1994,<NA>,4684.41146151609,<NA>,30.7347434992637,2208443694,<NA>,<NA>,<NA>,<NA>
EAR,V2,30.2654894058541,1993,<NA>,4627.61217052963,<NA>,30.4972173703617,2164507899,<NA>,<NA>,<NA>,<NA>
EAR,V2,30.9090918265536,1992,<NA>,4565.72179802358,<NA>,30.4193131839948,2120566584,<NA>,<NA>,<NA>,<NA>
EAR,V2,31.5699701779384,1991,<NA>,4466.4928688703,<NA>,30.2180303488371,2076397732,<NA>,<NA>,<NA>,<NA>
EAR,V2,32.2237641426834,1990,<NA>,4350.07934080126,<NA>,30.018279865542,2031828081,<NA>,<NA>,<NA>,<NA>
EAR,V2,32.8705529275438,1989,<NA>,<NA>,<NA>,<NA>,1985084059,<NA>,<NA>,<NA>,<NA>
EAR,V2,33.5471887615583,1988,<NA>,<NA>,<NA>,<NA>,1940220394,<NA>,<NA>,<NA>,<NA>
EAR,V2,34.2034909620277,1987,<NA>,<NA>,<NA>,<NA>,1895289549,<NA>,<NA>,<NA>,<NA>
EAR,V2,34.8183442882319,1986,<NA>,<NA>,<NA>,<NA>,1850487057,<NA>,<NA>,<NA>,<NA>
EAR,V2,35.3774386321691,1985,<NA>,<NA>,<NA>,<NA>,1805996283,<NA>,<NA>,<NA>,<NA>
EAR,V2,35.8738192087053,1984,<NA>,<NA>,<NA>,<NA>,1761829094,<NA>,<NA>,<NA>,<NA>
EAR,V2,36.3156951277813,1983,<NA>,<NA>,<NA>,<NA>,1718098032,<NA>,<NA>,<NA>,<NA>
EAR,V2,36.7112441643857,1982,<NA>,<NA>,<NA>,<NA>,1675078672,<NA>,<NA>,<NA>,<NA>
EAR,V2,37.0621414158852,1981,<NA>,<NA>,<NA>,<NA>,1633179580,<NA>,<NA>,<NA>,<NA>
EAR,V2,37.3727249458098,1980,<NA>,<NA>,<NA>,<NA>,1592673530,<NA>,<NA>,<NA>,<NA>
